ACID|ACCT_OPN_BOD_DATE|ENTITY_CRE_FLG|DEL_FLG|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|DSA_PENAL_FLG|PENALTY_AMT|SUBVEN_REVERSE_FLG|APPLICATION_REF_ID|PARENT_CUST_ID|BANK_ID
011424382|1984-06-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011420760|2010-07-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011427626|1987-02-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011422988|2007-07-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011420802|2010-07-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011420166|1982-01-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011421864|1984-07-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:12.0|SYSTEM|2012-12-15 05:57:12.0|0||0||||01
011420194|2006-09-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011425508|1985-07-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:27.0|SYSTEM|2012-12-15 05:57:27.0|0||0||||01
011423842|1984-02-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011422370|1982-08-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011420315|1982-03-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011426981|1989-10-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011420590|1982-10-12 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011426754|1989-09-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011427975|1991-11-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011428320|1992-03-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:37.0|SYSTEM|2012-12-15 05:57:37.0|0||0||||01
011428348|1992-06-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:37.0|SYSTEM|2012-12-15 05:57:37.0|0||0||||01
011424320|2012-11-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011423100|2011-12-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011423122|2011-12-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011424555|1987-05-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:23.0|SYSTEM|2012-12-15 05:57:23.0|0||0||||01
011426677|1990-03-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011420732|2012-09-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011420789|2012-10-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011420803|2012-10-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:08.0|SYSTEM|2012-12-15 05:57:08.0|0||0||||01
011423803|1986-01-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011423815|1986-01-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011420424|1981-02-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011420039|2012-01-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:05.0|SYSTEM|2012-12-15 05:57:05.0|0||0||||01
011420598|1981-03-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011420262|1980-11-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011423554|2012-06-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011426043|1980-11-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:29.0|SYSTEM|2012-12-15 05:57:29.0|0||0||||01
011423616|2012-07-14 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011426935|1987-12-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011419967|2005-08-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:05.0|SYSTEM|2012-12-15 05:57:05.0|0||0||||01
011422448|1984-03-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:15.0|SYSTEM|2012-12-15 05:57:15.0|0||0||||01
011421933|2010-08-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011421133|2008-01-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011421966|2010-08-24 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011420269|2006-02-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:06.0|SYSTEM|2012-12-15 05:57:06.0|0||0||||01
011426961|2009-08-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011420412|2012-02-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011423861|2011-09-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:20.0|SYSTEM|2012-12-15 05:57:20.0|0||0||||01
011419922|1980-03-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:05.0|SYSTEM|2012-12-15 05:57:05.0|0||0||||01
011421288|2008-07-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:10.0|SYSTEM|2012-12-15 05:57:10.0|0||0||||01
011420505|2012-04-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:07.0|SYSTEM|2012-12-15 05:57:07.0|0||0||||01
011422191|2011-05-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:14.0|SYSTEM|2012-12-15 05:57:14.0|0||0||||01
011425269|2007-05-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011425327|2012-09-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011423703|2012-08-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:19.0|SYSTEM|2012-12-15 05:57:19.0|0||0||||01
011424222|2012-07-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:21.0|SYSTEM|2012-12-15 05:57:21.0|0||0||||01
011425440|1988-05-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:26.0|SYSTEM|2012-12-15 05:57:26.0|0||0||||01
011424422|1987-12-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011424491|1987-12-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:23.0|SYSTEM|2012-12-15 05:57:23.0|0||0||||01
011420978|2007-05-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:09.0|SYSTEM|2012-12-15 05:57:09.0|0||0||||01
011422174|2011-08-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:13.0|SYSTEM|2012-12-15 05:57:13.0|0||0||||01
011423293|1985-04-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011421606|1982-08-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:11.0|SYSTEM|2012-12-15 05:57:11.0|0||0||||01
011423036|1983-06-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011423311|1985-04-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011422969|2011-12-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:17.0|SYSTEM|2012-12-15 05:57:17.0|0||0||||01
011426537|2008-01-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011427571|1991-07-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427398|2012-07-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011427462|2012-07-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427402|1991-03-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011427465|1990-10-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427498|1990-10-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427448|1990-04-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427668|1985-11-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427385|2008-07-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011427397|2008-07-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:33.0|SYSTEM|2012-12-15 05:57:33.0|0||0||||01
011421558|1981-02-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:11.0|SYSTEM|2012-12-15 05:57:11.0|0||0||||01
011421538|1981-11-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:11.0|SYSTEM|2012-12-15 05:57:11.0|0||0||||01
011427740|1991-03-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427621|1991-08-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427759|2012-08-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427694|1991-02-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427697|2012-07-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427641|1991-01-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:34.0|SYSTEM|2012-12-15 05:57:34.0|0||0||||01
011427821|1990-08-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011425034|1988-07-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:25.0|SYSTEM|2012-12-15 05:57:25.0|0||0||||01
011425017|1984-12-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:25.0|SYSTEM|2012-12-15 05:57:25.0|0||0||||01
011436832|2012-08-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011436750|2007-12-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436726|2007-03-30 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436671|2012-08-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436735|2012-08-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436701|2003-10-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011431466|1995-12-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:49.0|SYSTEM|2012-12-15 05:57:49.0|0||0||||01
011431556|1996-10-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:49.0|SYSTEM|2012-12-15 05:57:49.0|0||0||||01
011431758|1997-09-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:50.0|SYSTEM|2012-12-15 05:57:50.0|0||0||||01
011431892|2007-10-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:50.0|SYSTEM|2012-12-15 05:57:50.0|0||0||||01
011432258|1997-09-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:52.0|SYSTEM|2012-12-15 05:57:52.0|0||0||||01
011432368|1998-09-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:52.0|SYSTEM|2012-12-15 05:57:52.0|0||0||||01
011433513|2000-05-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:57.0|SYSTEM|2012-12-15 05:57:57.0|0||0||||01
011433572|2000-07-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:57.0|SYSTEM|2012-12-15 05:57:57.0|0||0||||01
011436959|2008-01-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011436926|2008-01-12 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011437113|2004-01-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011437160|2005-11-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011435555|2005-11-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011435578|2005-11-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011435515|2003-12-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011435664|2012-05-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:05.0|SYSTEM|2012-12-15 05:58:05.0|0||0||||01
011433281|1999-05-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:55.0|SYSTEM|2012-12-15 05:57:55.0|0||0||||01
011433238|1999-05-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:55.0|SYSTEM|2012-12-15 05:57:55.0|0||0||||01
011429074|1993-05-04 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:40.0|SYSTEM|2012-12-15 05:57:40.0|0||0||||01
011429106|1993-05-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:40.0|SYSTEM|2012-12-15 05:57:40.0|0||0||||01
011429239|1993-05-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:40.0|SYSTEM|2012-12-15 05:57:40.0|0||0||||01
011429150|1993-05-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:40.0|SYSTEM|2012-12-15 05:57:40.0|0||0||||01
011430875|1995-01-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011431017|1995-04-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011436323|2007-03-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:08.0|SYSTEM|2012-12-15 05:58:08.0|0||0||||01
011432832|1999-05-21 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:54.0|SYSTEM|2012-12-15 05:57:54.0|0||0||||01
011432868|1998-08-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:54.0|SYSTEM|2012-12-15 05:57:54.0|0||0||||01
011432964|1999-01-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:54.0|SYSTEM|2012-12-15 05:57:54.0|0||0||||01
011432767|1998-05-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:53.0|SYSTEM|2012-12-15 05:57:53.0|0||0||||01
011432766|1999-03-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:53.0|SYSTEM|2012-12-15 05:57:53.0|0||0||||01
011437596|2012-10-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:13.0|SYSTEM|2012-12-15 05:58:13.0|0||0||||01
011437485|2012-10-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011437174|2008-05-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011437220|2012-09-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011432335|1991-03-11 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:52.0|SYSTEM|2012-12-15 05:57:52.0|0||0||||01
011431968|1996-12-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011432006|1998-02-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011432016|1998-05-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011431979|1996-12-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011432017|1997-02-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011437061|2005-10-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:10.0|SYSTEM|2012-12-15 05:58:10.0|0||0||||01
011432096|1997-03-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011432105|1998-04-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011432191|1997-07-28 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:51.0|SYSTEM|2012-12-15 05:57:51.0|0||0||||01
011433703|1999-11-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:58.0|SYSTEM|2012-12-15 05:57:58.0|0||0||||01
011433739|1999-11-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:58.0|SYSTEM|2012-12-15 05:57:58.0|0||0||||01
011433727|1999-11-17 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:58.0|SYSTEM|2012-12-15 05:57:58.0|0||0||||01
011435184|2003-06-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:03.0|SYSTEM|2012-12-15 05:58:03.0|0||0||||01
011435217|2003-06-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:03.0|SYSTEM|2012-12-15 05:58:03.0|0||0||||01
011435313|2003-09-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:04.0|SYSTEM|2012-12-15 05:58:04.0|0||0||||01
011431205|1995-08-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:48.0|SYSTEM|2012-12-15 05:57:48.0|0||0||||01
011431151|1996-11-16 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:48.0|SYSTEM|2012-12-15 05:57:48.0|0||0||||01
011431359|1997-12-31 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:48.0|SYSTEM|2012-12-15 05:57:48.0|0||0||||01
011430984|2006-04-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011430996|2006-04-07 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:47.0|SYSTEM|2012-12-15 05:57:47.0|0||0||||01
011436647|2007-12-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011428046|1987-05-14 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:36.0|SYSTEM|2012-12-15 05:57:36.0|0||0||||01
011436085|2012-09-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:07.0|SYSTEM|2012-12-15 05:58:07.0|0||0||||01
011426987|2009-08-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011427007|1988-01-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011426785|1990-04-23 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011426895|1990-01-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:32.0|SYSTEM|2012-12-15 05:57:32.0|0||0||||01
011426828|1990-05-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:31.0|SYSTEM|2012-12-15 05:57:31.0|0||0||||01
011426556|1989-06-13 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011426552|1985-04-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:30.0|SYSTEM|2012-12-15 05:57:30.0|0||0||||01
011420042|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:05.0|SYSTEM|2012-12-15 05:57:05.0|0||0||||01
011425986|1988-10-27 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011423460|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011423471|1950-01-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:18.0|SYSTEM|2012-12-15 05:57:18.0|0||0||||01
011424868|1988-04-29 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:24.0|SYSTEM|2012-12-15 05:57:24.0|0||0||||01
011425762|1988-11-14 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:28.0|SYSTEM|2012-12-15 05:57:28.0|0||0||||01
011427745|1989-05-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011427765|1989-05-09 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:35.0|SYSTEM|2012-12-15 05:57:35.0|0||0||||01
011437272|2008-07-12 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011437297|2012-10-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:11.0|SYSTEM|2012-12-15 05:58:11.0|0||0||||01
011437365|2009-02-26 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011435947|2002-11-15 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011435943|2004-06-10 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011435991|2002-11-22 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:06.0|SYSTEM|2012-12-15 05:58:06.0|0||0||||01
011436257|2003-03-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:07.0|SYSTEM|2012-12-15 05:58:07.0|0||0||||01
011437375|2004-04-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011437451|2004-05-08 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:12.0|SYSTEM|2012-12-15 05:58:12.0|0||0||||01
011436497|2007-01-02 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:08.0|SYSTEM|2012-12-15 05:58:08.0|0||0||||01
011436433|2007-06-20 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:08.0|SYSTEM|2012-12-15 05:58:08.0|0||0||||01
011436541|2012-08-01 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:08.0|SYSTEM|2012-12-15 05:58:08.0|0||0||||01
011436614|2007-10-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436586|2012-08-03 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011428412|1992-07-06 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:37.0|SYSTEM|2012-12-15 05:57:37.0|0||0||||01
011424445|1987-08-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:22.0|SYSTEM|2012-12-15 05:57:22.0|0||0||||01
011436571|2003-07-18 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011436582|2003-07-25 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:09.0|SYSTEM|2012-12-15 05:58:09.0|0||0||||01
011428306|2011-01-05 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:57:37.0|SYSTEM|2012-12-15 05:57:37.0|0||0||||01
011435258|2010-02-19 00:00:00.0|Y|N|SYSTEM|2012-12-15 05:58:04.0|SYSTEM|2012-12-15 05:58:04.0|0||0||||01
